file_name,latex
Inkdata_temp_InkFR_HPR_EQU_NOC_scc163_fi4_db142633.png,$\frac{2\pi}{3}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc165_fi4_db142713.png,$2i\pi$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc167_fi5_db142794.png,$4_12_12$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc174_fi4_db143083.png,$i^2 = -1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc176_fi9_db143168.png,$x^3 + 3(2 - \sqrt{3})x^2 - 3x - 2 + \sqrt{3}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc177_fi5_db143194.png,$x + x^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc178_fi4_db143243.png,$\frac{5}{2} \sqrt{5+2\sqrt{5}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc179_fi6_db143275.png,$(b_n + a_n)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc180_fi4_db143323.png,$222_1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc183_fi4_db143543.png,${2 -\frac{\log(\sqrt{2})}{\log(2)}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc186_fi4_db143733.png,$\frac{4}{3}\pi$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc188_fi4_db143813.png,$\frac{1}{24}\pi^4$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc189_fi4_db143823.png,$2 = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc18_fi5_db136384.png,$\frac{a}{c}=\frac{c}{b}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc190_fi4_db143893.png,$2=1+1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc192_fi8_db143967.png,$(a+b)(a-b)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc194_fi4_db144013.png,$1 + \sqrt{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc196_fi4_db144153.png,$i_1 i_2=i_3$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc196_fi5_db144154.png,$d = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc197_fi4_db144183.png,$\sqrt{-1}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc198_fi4_db144233.png,$i = \sqrt{-1}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc198_fi5_db144234.png,$(c_n)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc198_fi6_db144235.png,$e^{i\pi}= -1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc200_fi4_db144313.png,$(-i)^2 = -1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc202_fi5_db144394.png,$4c = 2\sqrt{2} d$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc205_fi4_db144483.png,$2 = \frac {(1 + 3) }{ 2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc209_fi4_db144633.png,$2^{2^{2^2}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc213_fi4_db144793.png,$\sin(\frac{\pi}{3})$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc213_fi6_db144795.png,$\frac{n(n+1)}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc215_fi8_db144877.png,$a^2 + b^2 + c^2 + d^2 = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc216_fi4_db144943.png,$\frac{1}{2}\pi^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc216_fi5_db144944.png,$x^3=x+1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc217_fi8_db144957.png,$a(e-a^{-1}(a-x))=x$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc219_fi4_db145033.png,$3 + 2 = \log_2 32$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc226_fi5_db145344.png,$a = \sqrt{5}b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc22_fi5_db136544.png,$(a_{n})$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc230_fi5_db145504.png,$2^e-1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc233_fi5_db135794.png,$x^3+ax+b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc233_fi8_db135797.png,$y=x^2+5x-3$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc234_fi5_db135824.png,$\sqrt {14}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc235_fi6_db135875.png,$132$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc241_fi6_db136105.png,$y_{1} = 55$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc243_fi7_db136186.png,$y=ax^2+bx+c$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc247_fi4_db136343.png,$\frac{n^2}{2}+\frac{n}{2}+\frac{n^2}{2}-\frac{n}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc255_fi6_db136665.png,$n = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc25_fi4_db136673.png,$2 = \sqrt{2+2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc264_fi6_db137045.png,$c = \sqrt{a^2-b^2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc273_fi5_db137334.png,$a = 2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc281_fi4_db137653.png,$a^2+b^2+c^2=1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc288_fi6_db137945.png,$cn = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc28_fi4_db136793.png,$\cos(\pi) = -1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc28_fi5_db136794.png,$n(1)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc295_fi4_db138193.png,$\frac{\frac {2}{1}}{\frac {3}{2}}=\frac{4}{3}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc296_fi6_db138265.png,$2^2 - 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc299_fi5_db138354.png,$y_i = a x_i + b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc2_fi4_db135763.png,$1 + 1 = 3$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc311_fi5_db138874.png,$\frac{\sqrt{3}}{3}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc315_fi7_db139036.png,$\frac{1}{n(n+1)(n+2)}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc317_fi5_db139114.png,$2^{2^1}+1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc31_fi4_db136913.png,$\frac{\sqrt{4}}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc320_fi8_db139217.png,$(a+b)^2=a^2+b^2+2ab$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc33_fi4_db136993.png,$\frac{1+\sqrt{5}}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc343_fi5_db140284.png,$n+i$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc344_fi5_db140334.png,$\sin(\frac x2)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc34_fi4_db137023.png,$1 + \frac 1{1 + \frac { 1}{1}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc34_fi5_db137024.png,$2\sin(x)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc352_fi4_db140633.png,$\frac{\sqrt{3}}{2}+\frac{1}{2}i$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc35_fi5_db137074.png,$n(2n+1)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc372_fi6_db141415.png,$\frac{n(n-3)}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc372_fi8_db141417.png,$\sin x=\frac{e^{ix}-e^{-ix}}{2i}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc378_fi6_db141645.png,$-\frac{1}{x^2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc379_fi7_db141696.png,$y^2=x^3-n^2x$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc395_fi4_db142313.png,$c = \sum_{i=1}^{n} x_i a_i$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc3_fi4_db135773.png,$i^2 = -1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc400_fi5_db142464.png,$1+i$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc403_fi5_db142614.png,$b = ak$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc408_fi5_db142784.png,$y = \frac{d}{a}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc421_fi6_db143335.png,$a b + b a$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc422_fi6_db143345.png,$\frac{1}{b+1}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc424_fi6_db143425.png,$(n - 1)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc425_fi5_db143454.png,$\frac{n+2}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc430_fi7_db143686.png,$y=-x^3-5x^2+\frac{2}{3}x-1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc434_fi5_db143844.png,$x^{(k)}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc436_fi6_db143925.png,$(2i)^n$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc438_fi5_db143984.png,$x^4-x^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc447_fi6_db144295.png,$x = \frac{2}{3}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc449_fi4_db144373.png,$(a+b)^2 = a^2 + 2ab + b^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc458_fi6_db144725.png,$x+k$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc478_fi4_db135713.png,$\sin(x)=\sin(y)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc486_fi4_db136033.png,$(2^n - 1)^2 - 2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc487_fi5_db136054.png,$anx^{n-1}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc489_fi5_db136164.png,$y = b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc492_fi6_db136255.png,$y^{(k)}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc498_fi7_db136496.png,$(a + b)^2 = a^2 +2ab + b^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc4_fi4_db135843.png,$\frac{\pi}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc503_fi5_db136694.png,$- \sin x$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc507_fi5_db136854.png,$c^2 = \frac{1}{2}d^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc507_fi9_db136858.png,$y = x^4+b_1x^3+b_2x^2+b_3x+b_4$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc522_fi6_db137425.png,$\gamma_{12}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc523_fi6_db137475.png,$\frac{1 + \sqrt{5}}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc524_fi4_db137503.png,$1 - \frac {1 }{ 3} = \frac {2 }{ 3}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc536_fi9_db137968.png,$\frac {1 + \frac { 1}{4}x}{1 - \frac { 3}{4}x+ \frac { 1}{4}x^2 - \frac 1{24}x^3}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc53_fi4_db137973.png,$\sin(1)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc543_fi5_db138234.png,$3-n = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc546_fi4_db138383.png,$\pi(x) = \pi(y)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc54_fi4_db138003.png,$\frac{\pi-3}{\sqrt{2}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc54_fi6_db138005.png,$x_n=b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc557_fi6_db138785.png,$x^2=ax+b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc55_fi4_db138043.png,$\frac{3^{\frac{1}{2}}}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc567_fi8_db139177.png,$(a + bi) (a - bi) = a^2 + b^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc56_fi4_db138093.png,$3+2\sqrt{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc576_fi6_db139525.png,$2+\sqrt{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc57_fi4_db138123.png,$i_1 + i_4 = i_2 + i_3$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc588_fi6_db139995.png,$x^2=2x+1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc591_fi6_db140095.png,$y^{n-1}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc592_fi5_db140114.png,$\frac{1}{\sqrt{x^2-1}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc595_fi8_db140227.png,$n_1+\cdots+n_{k}=n$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc598_fi6_db140315.png,$\frac{-1}{n+1}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc5_fi4_db135853.png,$i^4 = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc618_fi5_db141104.png,$b_i(k)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc622_fi5_db141264.png,$\log_aa = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc644_fi7_db142186.png,$x = \sum_{i=1}^k a_i e_i$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc649_fi5_db142374.png,$\sqrt{1+x^2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc654_fi8_db142567.png,$a^2 + 2ab + b^2 - 2ab$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc655_fi6_db142595.png,$-\sqrt{y}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc660_fi6_db142805.png,$\sqrt{(5-x)d}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc664_fi5_db142964.png,$x = a$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc673_fi6_db143315.png,$\frac{b-a}{2^{n+1}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc688_fi6_db143835.png,$y =x^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc693_fi6_db144085.png,$x=x_{c}+y$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc696_fi6_db144195.png,$2^{-1}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc6_fi4_db135923.png,$\frac{\sqrt{3}}{2}+\frac{1}{2}i$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc704_fi4_db144493.png,$\frac 1{1 - x + \frac {x^2}2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc706_fi5_db144574.png,$x_4 = \sqrt{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc706_fi6_db144575.png,$\frac{4}{3}\pi a b^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc720_fi5_db145164.png,$k=n$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc733_fi5_db135884.png,$x = \frac{1}{3}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc734_fi7_db135896.png,$2(2-1)=(1+1)(2-1)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc735_fi4_db135963.png,$y^2=x^3+ax+b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc735_fi5_db135964.png,$(x_n)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc758_fi6_db136865.png,$y = x^n$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc762_fi5_db137014.png,$\log_ca$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc77_fi5_db138964.png,$n=b-a+1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc783_fi6_db137825.png,$x+2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc784_fi4_db137833.png,$x^3=x^2+x+1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc786_fi4_db137913.png,$a^2 + 2ab + b^2 - 2ab$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc790_fi5_db138084.png,$\frac{x}{c}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc794_fi6_db138245.png,$a_3=1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc796_fi5_db138324.png,$\frac cb$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc7_fi4_db135933.png,$\frac{-\sqrt{3}}{2}+\frac{1}{2}i$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc806_fi5_db138714.png,$\cos(\pi) = - 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc80_fi5_db139054.png,$n(n+2)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc816_fi6_db139105.png,$a + b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc826_fi5_db139464.png,$x_1 = -2 + i$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc83_fi4_db139203.png,$2^{e} - 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc840_fi5_db140014.png,$(2 - 3i)$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc845_fi5_db140184.png,$4\pi^2 a^3$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc85_fi6_db139335.png,$(n+1)^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc860_fi5_db140744.png,$i_1 + i_2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc86_fi8_db139357.png,$(a-b)^2 = a^2 - 2ab + b^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc881_fi5_db141594.png,$a k+n$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc881_fi6_db141595.png,$1 + a = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc886_fi7_db141746.png,$\sqrt{a + b\sqrt {c}} = d + e\sqrt {c}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc887_fi4_db141803.png,$\cos (a - b) = \cos a \cos b + \sin a \sin b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc890_fi5_db141884.png,$\frac{-1 + i\sqrt{3}}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc899_fi5_db142274.png,$2^{2^{2^2}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc8_fi6_db136005.png,$\frac{1}{d^2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc904_fi5_db142434.png,$\frac{n}{d}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc906_fi6_db142505.png,$\sum\frac{(-1)^n}n$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc911_fi6_db142735.png,$k_2 = k_1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc914_fi4_db142823.png,$x = \sum_{i=1}^k a_i e_i$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc919_fi6_db143055.png,$2^{k - 1} + k$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc920_fi5_db143064.png,$\frac{5}{2}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc927_fi8_db143367.png,$(a-d)^2+4bc$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc938_fi7_db143706.png,$\sum_{i=1}^n (2i-1) = n^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc93_fi4_db139633.png,$2^{\sqrt{2}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc954_fi5_db144364.png,$y = x^2 + \frac1x$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc961_fi6_db144665.png,$2a = b$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc967_fi5_db144904.png,$2^{n-1}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc967_fi6_db144905.png,$a^2 + b^2 + c^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc976_fi4_db145233.png,$(a+b)^2=a^2+2ab+b^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc979_fi5_db145384.png,$e^{inx}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc97_fi6_db139795.png,$n^{(1)}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc981_fi6_db145465.png,$a^{b^{c}}$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc982_fi5_db145474.png,$a_n = 1$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc98_fi5_db139824.png,$4\pi^2 a^3$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc98_fi7_db139826.png,$(a + b)^2 = a^2 +2ab + b^2$
Inkdata_temp_InkFR_HPR_EQU_NOC_scc99_fi4_db139873.png,$e_2 = 21$
integral01.png,$ x + \frac{x^3}{3!} + \frac{x^5}{5!}+\ldots$
ISICal19_1201_em_750.png,$-\frac1{192}$
ISICal19_1201_em_751.png,$x^{\prime} = (ax+b)(cx+d)^{-1}$
ISICal19_1201_em_752.png,$z(\log z)^n$
ISICal19_1201_em_753.png,$x_1^2 + x_2^2 + x_3^2 = 1$
ISICal19_1201_em_754.png,$\sqrt{x^2}$
ISICal19_1201_em_755.png,$g(x)=\beta_{ab}x^ax^b$
ISICal19_1201_em_756.png,$\frac{(3+z^2)(7+z^2)}{32}$
ISICal19_1201_em_757.png,$-\frac{646}{9}$
ISICal19_1201_em_758.png,$e^{-iu/2}(a_1+ia_2)=x_1+ix_2=e^{iu/2}(b_1+i b_2)$
ISICal19_1201_em_759.png,$\int c_3$
ISICal19_1201_em_760.png,$\frac{1}{\sqrt{6}}$
ISICal19_1201_em_761.png,$z_1^2+z_2^2+z_3^2+z_4^2=1$
ISICal19_1201_em_762.png,$\frac{\sqrt[3]{7}}{4}$
ISICal19_1201_em_763.png,$x^6\ldots x^9$
ISICal19_1201_em_764.png,$f-l+e_5+e_4+e_7+e_9$
ISICal19_1202_em_765.png,$x^1y^1x^3$
ISICal19_1202_em_766.png,$\frac{y_1x_2-y_2x_1}{x_2-x_1}$
ISICal19_1202_em_767.png,$\lim_{r \rightarrow \infty} \int_{k_1 r}^{\infty}dx f(x)/x =0$
ISICal19_1202_em_768.png,$\frac{1}{2}(n^2 + n +2)$
ISICal19_1202_em_769.png,$\sqrt {-g} =r^2\sin\theta$
ISICal19_1202_em_770.png,$\cos\beta_{n}x$
ISICal19_1202_em_771.png,$C \leq 7 \times 10^{-7}$
ISICal19_1202_em_772.png,$p^2+x^n+x^m$
ISICal19_1202_em_773.png,$C=-m\cos a$
ISICal19_1202_em_774.png,$x\neq\pm a$
ISICal19_1202_em_775.png,$\frac {1}{2} (x^2 -y^2)$
ISICal19_1202_em_776.png,$1 + \sqrt2$
ISICal19_1202_em_777.png,"$\lim_{x\rightarrow\infty}f(k,x)e^{-ikx}=1$"
ISICal19_1202_em_778.png,$a + \frac{1}{2} \geq 0$
ISICal19_1202_em_779.png,$\frac{5}{8}$
ISICal19_1203_em_780.png,$\frac{1}{6}(24 + 9n + n^2)$
ISICal19_1203_em_781.png,$\sqrt{nm}$
ISICal19_1203_em_782.png,$a=4(\frac{1}{4}-\frac{3}{8})$
ISICal19_1203_em_783.png,$y>x$
ISICal19_1203_em_784.png,$f \rightarrow \cos^2 {t} - \cos^2 {\theta}$
ISICal19_1203_em_785.png,$2\pi -\frac{2\pi}{3} =\frac{4\pi}{3}$
ISICal19_1203_em_786.png,$x^2 + y^3z +z^3$
ISICal19_1203_em_787.png,"$F(x,y) = \sin x e^y$"
ISICal19_1203_em_788.png,$x + (y \div 7) = 7b$
ISICal19_1203_em_789.png,$44=\frac {9(9+1)}{ 2}-1$
ISICal19_1203_em_790.png,$x^5-x^8$
ISICal19_1203_em_791.png,$\sin k_nx^5$
ISICal19_1203_em_792.png,$f = f_a + f_b + f_c$
ISICal19_1203_em_793.png,$A_{oo}$
ISICal19_1203_em_794.png,$6\sqrt{3}$
ISICal19_1204_em_795.png,$H=p^2+i\sin x$
ISICal19_1204_em_796.png,$F_{[p+2]}^2=F_{[p+2]\alpha _{1}\ldots \alpha _{p+2}}F_{[p+2] }^{\alpha _{1}\ldots \alpha _{p+2}}$
ISICal19_1204_em_797.png,$b\geq \frac{1}{a-1}$
ISICal19_1204_em_798.png,$(2000) 5920-5933$
ISICal19_1204_em_799.png,$3 \times n$
ISICal19_1204_em_800.png,$w=\frac{b}{2}\left(z+\frac{1}{z}\right)$
ISICal19_1204_em_801.png,$\int_0^{\pi} \frac{d \theta}{a + b\cos\theta } = \frac{\pi}{\sqrt{a^2 - b^2}}$
ISICal19_1204_em_802.png,$(1) + (11) + (111) + (112) + (123)$
ISICal19_1204_em_803.png,$x^4-x^7$
ISICal19_1204_em_804.png,$a x + b y = 0$
ISICal19_1204_em_805.png,$\frac{1}{6}(n-1)n(n+1)$
ISICal19_1204_em_806.png,$z=\frac1{\sqrt{2}} (x^1+ix^2)$
ISICal19_1204_em_807.png,$(t-x)(t+x)>0$
ISICal19_1204_em_808.png,$x_i-x=y \tan \theta_i$
ISICal19_1204_em_809.png,$V_2(x) = \frac{1}{\sin^2 (x)}$
ISICal19_1205_em_810.png,$A=\sum_x m_x(x)$
ISICal19_1205_em_811.png,$-\frac{393}{3840}$
ISICal19_1205_em_812.png,$\cos n\sigma$
ISICal19_1205_em_813.png,$-\frac{(1-z^2)(1+z)^2}{32}$
ISICal19_1205_em_814.png,$\sin ^2{F}$
ISICal19_1205_em_815.png,$\sqrt{3\alpha}$
ISICal19_1205_em_816.png,"$\sqrt{s}, \sqrt{s-b},\sqrt{s-a}$"
ISICal19_1205_em_817.png,$C=\frac{1}{32}+\frac{\log{2}}{96}$
ISICal19_1205_em_818.png,$(0 0 0 0)(0 0 0 0)$
ISICal19_1205_em_819.png,$\int {\mathrm{d}}^4 x$
ISICal19_1205_em_820.png,$-\frac{1}{3} \int A^3$
ISICal19_1205_em_821.png,$\sin\theta_1\sin\theta_2=0$
ISICal19_1205_em_822.png,$x dy=qdy x+(q^2-1)dx y$
ISICal19_1205_em_823.png,$a + \frac{1}{2} \geq\frac{5 - N}{N(N-1)}$
ISICal19_1205_em_824.png,$[b_1] \times [b_2] \times [b_3]$
ISICal19_1206_em_825.png,"$(\frac{5}{7},\frac{5}{7})$"
ISICal19_1206_em_826.png,$x dy=-\frac{jq}{1+q^2}dy x+\frac{j^2q^2-1}{1+q^2}dx y$
ISICal19_1206_em_827.png,$mn t^n (n-1+mn t^n)$
ISICal19_1206_em_829.png,$\frac{\infty}{\infty}$
ISICal19_1206_em_830.png,$M = M_{0} + M_{1} Y + M_{2} [ I(I+1) - \frac{1}{4} Y^{2}] - M_{3} S(S+1)$
ISICal19_1206_em_831.png,$f^{abc}+f^{acb}=0$
ISICal19_1206_em_832.png,$\sin(2\frac{d}{dk})$
ISICal19_1206_em_833.png,$-\frac{8}{\sqrt{7}}\leq c_1\leq 0$
ISICal19_1206_em_834.png,$x^c = x^c_{(0)} + y^c$
ISICal19_1206_em_835.png,$4\times 9$
ISICal19_1206_em_836.png,$\cos\gamma=\cos\theta\cos\theta^{\prime}+\sin\theta\sin\theta^{\prime}\cos(\phi-\phi^{\prime})$
ISICal19_1206_em_837.png,$\frac{n(2n-1)(2n+1)}{3}$
ISICal19_1206_em_838.png,$c = \frac{3}{2}\sum x_i$
ISICal19_1206_em_839.png,$c\rightarrow c+da$
ISICal19_1207_em_840.png,$\sqrt{-M}$
ISICal19_1207_em_841.png,$\frac{-3}{\sqrt{60}}$
ISICal19_1207_em_842.png,$G_0=\lim_{m\rightarrow0}G$
ISICal19_1207_em_843.png,$(9-4-2) \times		9$
ISICal19_1207_em_844.png,$\cos(nz)$
ISICal19_1207_em_845.png,$\sin\theta=\frac{119}{120}$
ISICal19_1207_em_846.png,"$k_v(x,y)=x^{11}y+11x^6y^6-xy^{11}$"
ISICal19_1207_em_847.png,$x^7-x^8$
